qid,strategy,metric,rule,backtrack,informed,seed,target_step,oracle_step,targeted_oracle_match,success,em,f1,final_answer,terminated_reason,recovery_gen_tokens,recovery_tool_calls,recovery_latency_s,recovery_prompt_tokens,recovery_model_requests,n_prefix_steps,total_gen_tokens,original_gen_tokens,budget,step_budget_mode,new_step_allowance,execution_id,prompt_sha256,model_name,dataset,run_id,multiplier,manifest_sha256,selection_gen_tokens,selection_prompt_tokens,selection_model_requests,incremental_gen_tokens,incremental_prompt_tokens,incremental_model_requests,selection_latency_s,diagnosis_input_sha256,diagnosis_fallback,diagnosis_fallback_reason
5ab4da5b55429942dd415f96,diagnosis_replay,,,0,False,0,0,,,0,0.0,0.0,,budget,75,1,1.3035094738006592,444,2,0,75,150,75,new,8,a50f0342c5819f4d09d131e2ed645616c888438db9dfa904ca47a06218791a07,31f16b4de86fac8c3141ae2536b2d7e5c8dd1cb52df1ffe7893d4e7c9f831d48,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,25,586,1,100,1030,3,0.4543265990000691,ba4c6fe95d2c9a0890d3ade755221329a67c4153e6e01073bad0dd303ba561ae,False,
5ab8c3c65542991b5579effd,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,190,4,3.0642623901367188,1762,5,0,190,380,190,new,8,fe448a2d11b304d087546b01053160f401a44c802fd75f2cff2292e22582d99a,bee785e61778a2c349c7f732fff7c3d56c20b537e696125097c32f12863ba297,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,190,1762,5,,,,
5ab8c3c65542991b5579effd,diagnosis_replay,,,0,False,0,0,,,0,0.0,0.0,,budget,190,4,3.0642623901367188,1762,5,0,190,380,190,new,8,fe448a2d11b304d087546b01053160f401a44c802fd75f2cff2292e22582d99a,bee785e61778a2c349c7f732fff7c3d56c20b537e696125097c32f12863ba297,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,35,1127,1,225,2889,6,0.7002119090000178,0accb5b80aab7e685981035452e954d1914712cf9f4f73502229b06bee33ccad,False,
5ab8c3c65542991b5579effd,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,3,,,0,0.0,0.0,,budget,190,4,4.086447238922119,2311,4,3,315,380,190,new,8,7df7871922fd8bdbcb817bf84692a183a928ce5322a7fae51979f52801e2e1c4,a1e2651e1105084e1c445f4e6a105be565f7f3e6a35e7a3929a8138ff4fd3157,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,190,2311,4,,,,
5ab92f1f554299753720f77b,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,269,4,4.385549783706665,2214,5,0,269,539,269,new,8,08fd91a79b33b98475bd821638faaae0cbdd234cd09d389453a57e65f8ce8c88,2be0022e422934a8587ed41abee9590b4fdf125b904b5f8d64979e32f676a8e4,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,269,2214,5,,,,
5ab92f1f554299753720f77b,diagnosis_replay,,,0,False,0,2,,,0,0.0,0.0,,budget,269,4,4.790936231613159,4202,5,2,373,539,269,new,8,d7ac0ef4a0b348c96eb9d8d0a69961d7360f8b085989db0fb8a73e26e96ff2c3,66ebc032119374285f319a45d41ad8ebc0a496f21fb5e0ac8e08292d59ee6be9,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,48,1628,1,317,5830,6,0.9963203250000561,42b733e77b536c6bf926e06d7a87daffd5c70ab3e01170cd4c4b42375e1edc75,False,
5ab92f1f554299753720f77b,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,5,,,0,0.0,0.0,,budget,269,4,4.790936231613159,6430,5,5,578,539,269,new,8,5985d09645ba0aa5a5b965474f805190d4dabec543be669c275203e5906a8d2a,f024aafd3c23b918ce85ec06f0a6c3f78806e01c476c01e176c941b22d674402,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,269,6430,5,,,,
5abaf6865542996cc5e49f3c,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,207,4,4.150432586669922,2937,5,0,207,415,207,new,8,53798ae2586a737082ab19e2f5af9c4ec583df3e3247345cb3edc41c34d92e34,845400a192638df2b7868ba9f6a535679a9473f5cd1f6068cf8b250a107f9eb4,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,207,2937,5,,,,
5abaf6865542996cc5e49f3c,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,4,,,0,0.0,0.0,,budget,207,4,3.755943775177002,4689,4,4,413,415,207,new,8,596549b5d5a7e5d079d87b52c9a45a47f39542c1304c87746f6636538884efe2,39375dd4eede13f5c0ce722f92ce36c56a0941a74285de62d6284a0925ebb11b,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,207,4689,4,,,,
5abaf6865542996cc5e49f3c,diagnosis_replay,,,0,False,0,7,,,0,0.0,0.1111111111111111,"Thomas Doherty played the role of Sean in the sitcom ""The Lodge,"" which is based on the Israeli series ""North Star.",finished,105,1,2.0415568351745605,2786,2,7,471,415,207,new,8,d7cb5a0799537e4b093efdf67fb1a8f95ce8416d232486e7358c7641a7067a7a,6794b6c32c9d6b6b52548f1599cf52a7ebc235fe566b8ecc4f8ae49e659a5537,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,47,1631,1,152,4417,3,0.9814451579999286,ef9a16af6c83f3191252fec457c25d4a081c0803df6e6ad21c4e9e7579870b2b,False,
5abbd85a5542993f40c73be1,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,115,1,2.0415568351745605,449,2,0,115,230,115,new,8,2a385f9f192f5475ac02aa765b52568acade85ff6778d0fc40371decfa05776c,ff3d07ea1b11540d30d81cc3a00dd6a7064bdf21ade3b882e9db10f18a96432f,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,115,449,2,,,,
5abbd85a5542993f40c73be1,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,,budget,115,1,2.0415568351745605,449,2,0,115,230,115,new,8,2a385f9f192f5475ac02aa765b52568acade85ff6778d0fc40371decfa05776c,ff3d07ea1b11540d30d81cc3a00dd6a7064bdf21ade3b882e9db10f18a96432f,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,115,449,2,,,,
5abbd85a5542993f40c73be1,diagnosis_replay,,,0,False,0,2,,,0,0.0,0.0,,budget,115,2,3.2899866104125977,1301,3,2,198,230,115,new,8,edd4859a273b3479beb8a083448a82143b17685e0729e7402933e83bfe77f683,bcfa609b05241d5dc09978959ab6fe1bda8a65a34955dc647cd515ff13581b46,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,46,629,1,161,1930,4,0.7634665760000416,e9f99774665e60c0317c23bb07ae3459e80ff2c6338b05f81a8614ef3f19e18b,False,
5abc5951554299114383a116,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,270,4,4.332441329956055,2594,5,0,270,541,270,new,8,6cb613e0fa95d3267c8d0bb726fb3f62c3851b06c52f488aed5bd573cd73308b,1780a857d748bdbcaf71171b2b931218a287e1db95ceb00d4c4f9f6d557be82e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,270,2594,5,,,,
5abc5951554299114383a116,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,,budget,270,4,4.332441329956055,2594,5,0,270,541,270,new,8,6cb613e0fa95d3267c8d0bb726fb3f62c3851b06c52f488aed5bd573cd73308b,1780a857d748bdbcaf71171b2b931218a287e1db95ceb00d4c4f9f6d557be82e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,270,2594,5,,,,
5abc5951554299114383a116,diagnosis_replay,,,0,False,0,0,,,0,0.0,0.0,,budget,270,4,4.332441329956055,2594,5,0,270,541,270,new,8,6cb613e0fa95d3267c8d0bb726fb3f62c3851b06c52f488aed5bd573cd73308b,1780a857d748bdbcaf71171b2b931218a287e1db95ceb00d4c4f9f6d557be82e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,42,1784,1,312,4378,6,0.9379297709999719,1c466c2de9eab1966e1723b1b3343eedde2fdd87cf310d9611db2c7cbe174d45,False,
5abee75f5542993fe9a41d8e,full_restart,,,0,False,0,0,,,1,1.0,1.0,HBO World Championship Boxing,finished,223,3,3.9621143341064453,1790,4,0,223,453,226,new,8,8d465d33df589c0b2b0866bac4b932fe222773fc75a36ea72f2b81dd636e9f60,a792751b235d24e9e6ee564531ac8c9ab15b7ac4962936e3d5417b331eb52eaf,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,223,1790,4,,,,
5abee75f5542993fe9a41d8e,diagnosis_replay,,,0,False,0,0,,,1,1.0,1.0,HBO World Championship Boxing,finished,223,3,3.9621143341064453,1790,4,0,223,453,226,new,8,8d465d33df589c0b2b0866bac4b932fe222773fc75a36ea72f2b81dd636e9f60,a792751b235d24e9e6ee564531ac8c9ab15b7ac4962936e3d5417b331eb52eaf,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,34,1540,1,257,3330,5,0.7723966759999712,5d44359bdace38fe60c72f8c839327ebde327279f54f9cf95a577830d5266294,False,
5abee75f5542993fe9a41d8e,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,1,,,0,0.0,0.0,,budget,226,4,4.093843460083008,3290,5,1,272,453,226,new,8,1bac6440923f38f586fb6ba7e330cf78a4429512b558f375a37c6883a16499b1,ea14d545b1cd4d2e8624389df0da73a1dce8330f48559426412e47d8464e1ab3,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,226,3290,5,,,,
5ac3e0f7554299194317388b,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,135,2,2.576814889907837,1094,3,0,135,270,135,new,8,acb8fd4f6e59effc125f4fa253f7a2f0a88b2bb34f1183f75f907c82fe63f7eb,9f7d2093f2770b9deff06a6c0f9fe00f6bfcb132015b82f92b72eccee5730b72,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,135,1094,3,,,,
5ac3e0f7554299194317388b,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,,budget,135,2,2.576814889907837,1094,3,0,135,270,135,new,8,acb8fd4f6e59effc125f4fa253f7a2f0a88b2bb34f1183f75f907c82fe63f7eb,9f7d2093f2770b9deff06a6c0f9fe00f6bfcb132015b82f92b72eccee5730b72,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,135,1094,3,,,,
5ac3e0f7554299194317388b,diagnosis_replay,,,0,False,0,1,,,0,0.0,0.0,,budget,135,2,2.576814889907837,1888,3,1,186,270,135,new,8,3c7ed45ed63cc12c41843c98e1fcd059bd1f0a2b2786326f4b3a7320fa409908,68297fb9c12953f4ea14b2d025e1832a00127569dff1a8da4346f33cd576c07b,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,55,847,1,190,2735,4,0.9476493009999558,fcc5b75570bf95488fc680428137a558a65d78817b3f5dc13dcdee92915b5b11,False,
5add016e5542992c1e3a250b,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,71,1,1.403735637664795,612,2,0,71,142,71,new,8,5b8c01bc9c277792429dc24fca5f94559e8aa441af0706909d85a79a3feac38e,f9dd6dddf893ef90008bc9c2c44aba772af8b10f1d33a93db304a250deea4cfe,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,71,612,2,,,,
5add016e5542992c1e3a250b,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,,budget,71,1,1.403735637664795,612,2,0,71,142,71,new,8,5b8c01bc9c277792429dc24fca5f94559e8aa441af0706909d85a79a3feac38e,f9dd6dddf893ef90008bc9c2c44aba772af8b10f1d33a93db304a250deea4cfe,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,71,612,2,,,,
5add016e5542992c1e3a250b,diagnosis_replay,,,0,False,0,2,,,0,0.0,0.0,,budget,71,1,1.403735637664795,1331,2,2,152,142,71,new,8,c87cf77a86d725c3af5aad54383c6fb7e91fd8cd06d5bc4dc80d2a4072257956,f9cf1106dd07b808229e6e19e6d12db2f164ef2239fa49ab3cbeb207f681c7b8,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,63,749,1,134,2080,3,1.042653773999973,5fa0b7c81be2b2743002191dda74944bec7349ab8c622a356e1f40b4ae154c33,False,
5add1c485542992c1e3a253d,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,122,3,2.2124836444854736,1301,4,0,122,245,122,new,8,53fc31ff92046932ac7c81001e68001af43aed9b4a845a5e9dba14c2599ae512,574cc708058004d49b17de3e6127c692b9160c59189cf8a114e5dfab81e2859a,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,122,1301,4,,,,
5add1c485542992c1e3a253d,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,1,,,0,0.0,0.0,,budget,122,2,2.166292905807495,1301,3,1,160,245,122,new,8,82ad7583e39a334120153e95b364e35ec299491c3ee6a0ae2db319d138c278ed,a0b7f67ac7cf0a83ee579fb05d37e3ec2451cb34741241d5960cbca168b6456e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,122,1301,3,,,,
5add1c485542992c1e3a253d,diagnosis_replay,,,0,False,0,1,,,0,0.0,0.0,,budget,122,2,2.166292905807495,1301,3,1,160,245,122,new,8,82ad7583e39a334120153e95b364e35ec299491c3ee6a0ae2db319d138c278ed,a0b7f67ac7cf0a83ee579fb05d37e3ec2451cb34741241d5960cbca168b6456e,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,30,731,1,152,2032,4,0.5510518959999899,16ce17be8e59d4c8644eb733b93ef186b66d0c574797ff56131093550c4eb6e5,False,
5ae12fcf5542990adbacf72c,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,66,1,1.1988470554351807,542,2,0,66,133,66,new,8,3246ff290a95befa23f83fefb8b86be40c3f22aa0db13f6d586267b4e4dc1fce,1494c3aa38371411c709a0a3df75ad0852433939dcf111ca57dc71fe12994bb7,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,66,542,2,,,,
5ae12fcf5542990adbacf72c,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,,budget,66,1,1.1988470554351807,542,2,0,66,133,66,new,8,3246ff290a95befa23f83fefb8b86be40c3f22aa0db13f6d586267b4e4dc1fce,1494c3aa38371411c709a0a3df75ad0852433939dcf111ca57dc71fe12994bb7,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,66,542,2,,,,
5ae12fcf5542990adbacf72c,diagnosis_replay,,,0,False,0,2,,,0,0.0,0.0,animated,finished,45,0,0.762582540512085,471,1,2,128,133,66,new,8,49d79a822afd1d1079ad1aee403cac1a4197df43d6e4826386f3491f77843979,4ebae73c2d14e275b4a6bd086c2a33a432cb7f345de18f2ecb9aa5ec70edee02,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,56,623,1,101,1094,2,0.9125156039999638,23649e6ee7525d4d76fc68d358ff394fc394a5a38d45ee952caaa6a455571abd,False,
5a753c8c55429916b01642ab,full_restart,,,0,False,1,0,,,0,0.0,0.0,,budget,217,4,3.9594533443450928,2165,4,0,217,435,217,new,8,48c60db38718af7524e522f949d633afc1c811cda58bb1146cff010b3e2a70bf,ae0854c27c8ea7fad500dd093daa32afac274e4bc835ea2aabf600d49358af93,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,217,2165,4,,,,
5a753c8c55429916b01642ab,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,2,,,0,0.0,0.0,,budget,217,3,3.9594533443450928,3521,4,2,326,435,217,new,8,bba92b1fdf4ee3f6f0f5eea0855923ce488ce64e48b5ac5c38e2e7111b924f18,5f8e5b60875c4340d39fc7f4561e677702c407f146128610c71459ff02367611,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,217,3521,4,,,,
5a753c8c55429916b01642ab,diagnosis_replay,,,0,False,1,5,,,0,0.0,0.0,Unable to retrieve the information due to a persistent issue with the search function.,finished,157,2,2.9867265224456787,4634,3,5,408,435,217,new,8,95b77d355cf0df3b75882b0de5db4b71cb790cbc80620e026cfe40f00f3b2ea3,7be522c37fb1b939317bf59a187aa806adac99c16dc6ab77377f19b2d4b39e06,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,43,1836,1,200,6470,4,1.1655991169999425,350ecc8b173d485c2e793350f885ccc849223d27caf889aa7fb49384b0ca1299,False,
5a77ad2f55429967ab105225,full_restart,,,0,False,1,0,,,0,0.0,0.0,,budget,131,1,2.1141583919525146,509,2,0,131,263,131,new,8,848ddcd9fa5d12c545c24ac0a3d60df721c8dab827e0876d136b7dd439f4906e,a85c4fe802ae7cb20520e961fe374de26025f04425579447223136ca252aceef,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,131,509,2,,,,
5a77ad2f55429967ab105225,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,0,,,0,0.0,0.0,,budget,131,1,2.1141583919525146,509,2,0,131,263,131,new,8,848ddcd9fa5d12c545c24ac0a3d60df721c8dab827e0876d136b7dd439f4906e,a85c4fe802ae7cb20520e961fe374de26025f04425579447223136ca252aceef,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b01,0.5,e6e8ecc18a9f581c82fc107d13554231e77c1ffae9a880a189b5520d6ef99bb3,0,0,0,131,509,2,,,,
